ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
1647897517,1727440054,1727440054537,1727440054,1727440054538,0,1,0,0,4,0,1646653248,0,1,0.02,0.0,0.0,0.0,0.0,2665.919,0.0,XAUUSDm,,
1647897653,1727440058,1727440058907,1727440058,1727440058908,0,1,0,0,4,0,1646653361,0,1,0.02,0.0,0.0,0.0,0.0,2665.836,0.0,XAUUSDm,,
1647897762,1727440063,1727440063917,1727440063,1727440063919,0,1,0,0,4,0,1647829631,0,1,0.02,0.0,0.0,0.0,0.0,2665.937,0.0,XAUUSDm,,
1647897840,1727440067,1727440067977,1727440067,1727440067978,0,1,0,0,4,0,1647830370,0,1,0.02,0.0,0.0,0.0,0.0,2665.925,0.0,XAUUSDm,,
1647897914,1727440071,1727440071427,1727440071,1727440071428,0,1,0,0,4,0,1647830375,0,1,0.02,0.0,0.0,0.0,0.0,2665.82,0.0,XAUUSDm,,
1647979508,1727440583,1727440583887,1727443937,1727443937386,0,2,0,2,2,0,0,0,1,0.02,0.02,2664.8,0.0,0.0,2665.733,0.0,XAUUSDm,,
1647980674,1727440593,1727440593936,1727443762,1727443762601,0,2,0,2,2,0,0,0,1,0.02,0.02,2663.8,0.0,0.0,2665.723,0.0,XAUUSDm,,
1647983173,1727440607,1727440607873,1727443720,1727443720072,0,2,0,2,2,0,0,0,1,0.02,0.02,2662.8,0.0,0.0,2666.039,0.0,XAUUSDm,,
1647987603,1727440633,1727440633035,1727443726,1727443726437,0,2,0,2,2,0,0,0,1,0.02,0.02,2663.8,0.0,0.0,2665.941,0.0,XAUUSDm,,
1647989180,1727440646,1727440646085,1727443934,1727443934718,0,2,0,2,2,0,0,0,1,0.02,0.02,2664.8,0.0,0.0,2665.652,0.0,XAUUSDm,,
1648192952,1727442870,1727442870554,1727442870,1727442870556,0,0,0,0,4,0,1648192952,0,1,0.02,0.0,0.0,0.0,0.0,2669.536,0.0,XAUUSDm,,
1648193950,1727442882,1727442882118,1727442882,1727442882119,0,1,0,0,4,0,1648192952,0,1,0.02,0.0,0.0,0.0,0.0,2669.398,0.0,XAUUSDm,,
1648243947,1727443676,1727443676096,1727443676,1727443676097,0,0,0,0,4,0,1648243947,0,1,0.02,0.0,0.0,0.0,0.0,2666.112,0.0,XAUUSDm,,
1648244289,1727443680,1727443680919,1727443680,1727443680920,0,0,0,0,4,0,1648244289,0,1,0.02,0.0,0.0,0.0,0.0,2665.988,0.0,XAUUSDm,,
1648245311,1727443689,1727443689755,1727443689,1727443689756,0,0,0,0,4,0,1648245311,0,1,0.02,0.0,0.0,0.0,0.0,2666.498,0.0,XAUUSDm,,
1648247067,1727443713,1727443713403,1727443713,1727443713404,0,0,0,0,4,0,1648247067,0,1,0.02,0.0,0.0,0.0,0.0,2665.635,0.0,XAUUSDm,,
1648250636,1727443756,1727443756826,1727443756,1727443756827,0,0,0,0,4,0,1648250636,0,1,0.02,0.0,0.0,0.0,0.0,2665.758,0.0,XAUUSDm,,
1648264746,1727443921,1727443921441,1727443921,1727443921442,0,0,0,0,4,0,1648264746,0,1,0.02,0.0,0.0,0.0,0.0,2665.808,0.0,XAUUSDm,,
1648321850,1727444666,1727444666398,1727444666,1727444666400,0,0,0,0,4,0,1648321850,0,1,0.02,0.0,0.0,0.0,0.0,2666.389,0.0,XAUUSDm,,
1648450742,1727446711,1727446711951,1727446711,1727446711954,0,1,0,1,4,0,1648243947,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648450743,1727446711,1727446711951,1727446711,1727446711955,0,1,0,1,4,0,1648244289,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648450744,1727446711,1727446711951,1727446711,1727446711956,0,1,0,1,4,0,1648245311,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648450745,1727446711,1727446711951,1727446711,1727446711957,0,1,0,1,4,0,1648247067,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648450746,1727446711,1727446711951,1727446711,1727446711957,0,1,0,1,4,0,1648250636,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648450747,1727446711,1727446711951,1727446711,1727446711958,0,1,0,1,4,0,1648264746,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648450748,1727446711,1727446711951,1727446711,1727446711958,0,1,0,1,4,0,1648321850,0,4,0.02,0.0,2661.4,0.0,0.0,2661.4,0.0,XAUUSDm,[sl 2661.400],
1648796163,1727450638,1727450638639,1727450717,1727450717873,0,2,0,2,2,0,0,0,1,0.02,0.02,2647.8,2645.4,0.0,2652.846,0.0,XAUUSDm,,
1648797985,1727450658,1727450658299,1727450713,1727450713124,0,2,0,2,2,0,0,0,1,0.02,0.02,2648.8,2645.4,0.0,2652.639,0.0,XAUUSDm,,
1648853039,1727451613,1727451613633,1727451613,1727451613634,0,0,0,0,4,0,1648853039,0,1,0.02,0.0,0.0,0.0,0.0,2648.963,0.0,XAUUSDm,,
1648853331,1727451619,1727451619347,1727451619,1727451619348,0,0,0,0,4,0,1648853331,0,1,0.02,0.0,0.0,0.0,0.0,2648.763,0.0,XAUUSDm,,
1648854083,1727451635,1727451635416,1727451635,1727451635417,0,0,0,0,4,0,1648854083,0,1,0.02,0.0,0.0,0.0,0.0,2648.557,0.0,XAUUSDm,,
1648855479,1727451654,1727451654070,1727451654,1727451654071,0,0,0,0,4,0,1648855479,0,1,0.02,0.0,0.0,0.0,0.0,2648.238,0.0,XAUUSDm,,
1648856981,1727451671,1727451671476,1727451671,1727451671477,0,0,0,0,4,0,1648856981,0,1,0.02,0.0,0.0,0.0,0.0,2647.495,0.0,XAUUSDm,,
1648858803,1727451692,1727451692558,1727451692,1727451692559,0,0,0,0,4,0,1648858803,0,1,0.02,0.0,0.0,0.0,0.0,2647.147,0.0,XAUUSDm,,
1649020529,1727453971,1727453971363,1727453971,1727453971364,0,1,0,0,4,0,1648853039,0,1,0.02,0.0,0.0,0.0,0.0,2652.912,0.0,XAUUSDm,,
1649020912,1727453977,1727453977901,1727453977,1727453977902,0,1,0,0,4,0,1648853331,0,1,0.02,0.0,0.0,0.0,0.0,2652.639,0.0,XAUUSDm,,
1649022386,1727453999,1727453999469,1727453999,1727453999469,0,1,0,0,4,0,1648854083,0,1,0.02,0.0,0.0,0.0,0.0,2652.812,0.0,XAUUSDm,,
1649022766,1727454005,1727454005009,1727454005,1727454005010,0,1,0,0,4,0,1648855479,0,1,0.02,0.0,0.0,0.0,0.0,2653.058,0.0,XAUUSDm,,
1649023120,1727454010,1727454010842,1727454010,1727454010844,0,1,0,0,4,0,1648856981,0,1,0.02,0.0,0.0,0.0,0.0,2652.8,0.0,XAUUSDm,,
1649023629,1727454020,1727454020929,1727454020,1727454020931,0,1,0,0,4,0,1648858803,0,1,0.02,0.0,0.0,0.0,0.0,2652.678,0.0,XAUUSDm,,
1649833608,1727513270,1727513270274,1727515121,1727515121063,0,3,0,2,2,0,0,0,1,0.02,0.02,65740.0,0.0,0.0,65562.24,0.0,BTCUSDm,,
1649834010,1727513288,1727513288152,1727515118,1727515118321,0,3,0,2,2,0,0,0,1,0.02,0.02,65740.0,65880.0,0.0,65566.79,0.0,BTCUSDm,,
1649834667,1727513312,1727513312521,1727515115,1727515115746,0,3,0,2,2,0,0,0,1,0.02,0.02,65740.0,65880.0,0.0,65566.91,0.0,BTCUSDm,,
1649959732,1727522843,1727522843968,1727522844,1727522844462,0,1,0,0,4,0,1649959732,0,1,0.02,0.0,0.0,0.0,0.0,65746.33,0.0,BTCUSDm,,
1649959738,1727522848,1727522848776,1727522849,1727522849280,0,1,0,0,4,0,1649959738,0,1,0.02,0.0,0.0,0.0,0.0,65746.32,0.0,BTCUSDm,,
1649959829,1727522879,1727522879488,1727522879,1727522879993,0,1,0,0,4,0,1649959829,0,1,0.02,0.0,0.0,0.0,0.0,65738.26,0.0,BTCUSDm,,
1649962375,1727523233,1727523233557,1727523234,1727523234060,0,1,0,0,4,0,1649962375,0,1,0.02,0.0,0.0,0.0,0.0,65741.13,0.0,BTCUSDm,,
1649963815,1727523442,1727523442698,1727523443,1727523443207,0,1,0,0,4,0,1649963815,0,1,0.02,0.0,0.0,0.0,0.0,65756.59,0.0,BTCUSDm,,
1650063909,1727532250,1727532250106,1727532250,1727532250611,0,1,0,0,4,0,1650063909,0,1,0.02,0.0,0.0,0.0,0.0,65618.29,0.0,BTCUSDm,,
1650063937,1727532258,1727532258023,1727532258,1727532258523,0,1,0,0,4,0,1650063937,0,1,0.02,0.0,0.0,0.0,0.0,65615.03,0.0,BTCUSDm,,
1650065946,1727532481,1727532481477,1727532481,1727532481479,0,0,0,1,4,0,1649959732,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650065947,1727532481,1727532481477,1727532481,1727532481481,0,0,0,1,4,0,1649959738,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650065948,1727532481,1727532481477,1727532481,1727532481481,0,0,0,1,4,0,1649959829,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650065949,1727532481,1727532481477,1727532481,1727532481483,0,0,0,1,4,0,1649962375,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650065950,1727532481,1727532481477,1727532481,1727532481483,0,0,0,1,4,0,1649963815,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650065951,1727532481,1727532481477,1727532481,1727532481482,0,0,0,1,4,0,1650063909,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650065952,1727532481,1727532481477,1727532481,1727532481484,0,0,0,1,4,0,1650063937,0,4,0.02,0.0,65680.0,0.0,0.0,65680.0,0.0,BTCUSDm,[sl 65680.00],
1650102954,1727539794,1727539794640,1727539795,1727539795130,0,1,0,0,4,0,1650102954,0,1,0.02,0.0,0.0,0.0,0.0,65618.75,0.0,BTCUSDm,,
1650103020,1727539799,1727539799965,1727539800,1727539800451,0,1,0,0,4,0,1650103020,0,1,0.02,0.0,0.0,0.0,0.0,65618.41,0.0,BTCUSDm,,
1650103558,1727539843,1727539843393,1727539843,1727539843886,0,1,0,0,4,0,1650103558,0,1,0.02,0.0,0.0,0.0,0.0,65618.96,0.0,BTCUSDm,,
1650103759,1727539871,1727539871544,1727539872,1727539872031,0,1,0,0,4,0,1650103759,0,1,0.02,0.0,0.0,0.0,0.0,65637.16,0.0,BTCUSDm,,
1650103839,1727539902,1727539902567,1727539903,1727539903072,0,1,0,0,4,0,1650103839,0,1,0.02,0.0,0.0,0.0,0.0,65643.73,0.0,BTCUSDm,,
1650120242,1727541919,1727541919958,1727541920,1727541920468,0,1,0,0,4,0,1650120242,0,1,0.02,0.0,0.0,0.0,0.0,65559.02,0.0,BTCUSDm,,
1650120261,1727541923,1727541923772,1727541924,1727541924274,0,1,0,0,4,0,1650120261,0,1,0.02,0.0,0.0,0.0,0.0,65558.99,0.0,BTCUSDm,,
1650134087,1727543857,1727543857745,1727543858,1727543858243,0,1,0,0,4,0,1650134087,0,1,0.02,0.0,0.0,0.0,0.0,65596.51,0.0,BTCUSDm,,
1650156402,1727546619,1727546619147,1727546619,1727546619148,0,0,0,1,4,0,1650120242,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650156403,1727546619,1727546619147,1727546619,1727546619149,0,0,0,1,4,0,1650120261,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650156404,1727546619,1727546619147,1727546619,1727546619149,0,0,0,1,4,0,1650102954,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650156405,1727546619,1727546619147,1727546619,1727546619152,0,0,0,1,4,0,1650103020,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650156406,1727546619,1727546619147,1727546619,1727546619150,0,0,0,1,4,0,1650103558,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650156407,1727546619,1727546619147,1727546619,1727546619150,0,0,0,1,4,0,1650103759,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650156408,1727546619,1727546619147,1727546619,1727546619151,0,0,0,1,4,0,1650103839,0,4,0.02,0.0,65780.0,0.0,0.0,65780.0,0.0,BTCUSDm,[sl 65780.00],
1650160397,1727546990,1727546990568,1727546991,1727546991055,0,0,0,0,4,0,1650134087,0,1,0.02,0.0,0.0,0.0,0.0,65750.04,0.0,BTCUSDm,,
1650161084,1727547048,1727547048310,1727547048,1727547048823,0,0,0,0,4,0,1650161084,0,1,0.02,0.0,0.0,0.0,0.0,65744.59,0.0,BTCUSDm,,
1650161130,1727547060,1727547060501,1727547061,1727547061001,0,0,0,0,4,0,1650161130,0,1,0.02,0.0,0.0,0.0,0.0,65744.54,0.0,BTCUSDm,,
1650161201,1727547075,1727547075646,1727547076,1727547076160,0,0,0,0,4,0,1650161201,0,1,0.02,0.0,0.0,0.0,0.0,65737.47,0.0,BTCUSDm,,
1650161322,1727547101,1727547101712,1727547102,1727547102216,0,0,0,0,4,0,1650161322,0,1,0.02,0.0,0.0,0.0,0.0,65737.35,0.0,BTCUSDm,,
1650161789,1727547167,1727547167677,1727547168,1727547168167,0,0,0,0,4,0,1650161789,0,1,0.02,0.0,0.0,0.0,0.0,65767.35,0.0,BTCUSDm,,
1650169478,1727548181,1727548181071,1727548181,1727548181570,0,0,0,0,4,0,1650169478,0,1,0.02,0.0,0.0,0.0,0.0,65806.88,0.0,BTCUSDm,,
1650176684,1727549972,1727549972535,1727549973,1727549973032,0,0,0,0,4,0,1650176684,0,1,0.02,0.0,0.0,0.0,0.0,65749.25,0.0,BTCUSDm,,
1650204331,1727558319,1727558319810,1727558319,1727558319811,0,1,0,1,4,0,1650161084,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650204332,1727558319,1727558319810,1727558319,1727558319812,0,1,0,1,4,0,1650161130,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650204333,1727558319,1727558319810,1727558319,1727558319814,0,1,0,1,4,0,1650161201,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650204334,1727558319,1727558319810,1727558319,1727558319814,0,1,0,1,4,0,1650161322,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650204335,1727558319,1727558319810,1727558319,1727558319812,0,1,0,1,4,0,1650161789,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650204336,1727558319,1727558319810,1727558319,1727558319813,0,1,0,1,4,0,1650169478,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650204337,1727558319,1727558319810,1727558319,1727558319815,0,1,0,1,4,0,1650176684,0,4,0.02,0.0,65540.0,0.0,0.0,65540.0,0.0,BTCUSDm,[sl 65540.00],
1650399803,1727602831,1727602831174,1727611263,1727611263208,0,3,0,2,4,0,1650399803,0,1,0.02,0.0,65740.0,65880.0,0.0,65741.66,0.0,BTCUSDm,,
1650399861,1727602843,1727602843424,1727607982,1727607982508,0,3,0,2,2,0,0,0,1,0.02,0.02,65740.0,65880.0,0.0,65607.36,0.0,BTCUSDm,,
1650399985,1727602863,1727602863953,1727602864,1727602864450,0,1,0,0,4,0,1650399985,0,1,0.02,0.0,0.0,0.0,0.0,65620.12,0.0,BTCUSDm,,
1650400186,1727602920,1727602920367,1727602920,1727602920864,0,1,0,0,4,0,1650400186,0,1,0.02,0.0,0.0,0.0,0.0,65625.62,0.0,BTCUSDm,,
1650401987,1727603155,1727603155811,1727603156,1727603156307,0,1,0,0,4,0,1650401987,0,1,0.02,0.0,0.0,0.0,0.0,65622.77,0.0,BTCUSDm,,
1650439990,1727607725,1727607725799,1727607726,1727607726310,0,1,0,0,4,0,1650439990,0,1,0.02,0.0,0.0,0.0,0.0,65566.65,0.0,BTCUSDm,,
1650442170,1727607976,1727607976467,1727607976,1727607976973,0,1,0,0,4,0,1650442170,0,1,0.02,0.0,0.0,0.0,0.0,65607.32,0.0,BTCUSDm,,
1650491373,1727617416,1727617416060,1727617416,1727617416061,0,0,0,1,4,0,1650399803,0,4,0.02,0.0,65880.0,0.0,0.0,65880.0,0.0,BTCUSDm,[sl 65880.00],
1650491374,1727617416,1727617416060,1727617416,1727617416062,0,0,0,1,4,0,1650399985,0,4,0.02,0.0,65880.0,0.0,0.0,65880.0,0.0,BTCUSDm,[sl 65880.00],
1650491375,1727617416,1727617416060,1727617416,1727617416064,0,0,0,1,4,0,1650400186,0,4,0.02,0.0,65880.0,0.0,0.0,65880.0,0.0,BTCUSDm,[sl 65880.00],
1650491376,1727617416,1727617416060,1727617416,1727617416062,0,0,0,1,4,0,1650401987,0,4,0.02,0.0,65880.0,0.0,0.0,65880.0,0.0,BTCUSDm,[sl 65880.00],
1650491377,1727617416,1727617416060,1727617416,1727617416063,0,0,0,1,4,0,1650439990,0,4,0.02,0.0,65880.0,0.0,0.0,65880.0,0.0,BTCUSDm,[sl 65880.00],
1650491378,1727617416,1727617416060,1727617416,1727617416063,0,0,0,1,4,0,1650442170,0,4,0.02,0.0,65880.0,0.0,0.0,65880.0,0.0,BTCUSDm,[sl 65880.00],
1650739685,1727651759,1727651759164,1727695725,1727695725983,0,3,0,2,2,0,0,0,1,0.02,0.02,2663.4,2666.8,2633.8,2638.851,0.0,XAUUSDm,,
1650740227,1727651780,1727651780784,1727695728,1727695728731,0,3,0,2,2,0,0,0,1,0.02,0.02,2664.4,2666.8,2633.8,2638.512,0.0,XAUUSDm,,
1650740490,1727651796,1727651796723,1727695731,1727695731681,0,3,0,2,2,0,0,0,1,0.02,0.02,2664.4,2666.8,0.0,2638.536,0.0,XAUUSDm,,
1650742073,1727651883,1727651883945,1727695739,1727695739231,0,3,0,2,2,0,0,0,1,0.02,0.02,2664.4,2666.8,0.0,2638.749,0.0,XAUUSDm,,
1650742477,1727651901,1727651901855,1727695734,1727695734419,0,3,0,2,2,0,0,0,1,0.02,0.02,2663.4,2666.8,0.0,2638.616,0.0,XAUUSDm,,
1652497270,1727695441,1727695441667,1727695441,1727695441668,0,0,0,0,4,0,1652497270,0,1,0.02,0.0,0.0,0.0,0.0,2638.909,0.0,XAUUSDm,,
1652500695,1727695523,1727695523881,1727695635,1727695635984,0,2,0,2,2,0,0,0,1,0.02,0.02,2637.8,0.0,0.0,2638.244,0.0,XAUUSDm,,
1652500866,1727695526,1727695526831,1727695526,1727695526833,0,0,0,0,4,0,1652500866,0,1,0.02,0.0,0.0,0.0,0.0,2639.163,0.0,XAUUSDm,,
1652501344,1727695539,1727695539725,1727695564,1727695564043,0,2,0,2,4,0,1652501344,0,1,0.02,0.0,2638.8,0.0,0.0,2638.782,0.0,XAUUSDm,,
1652502873,1727695572,1727695572023,1727695572,1727695572024,0,0,0,0,4,0,1652502873,0,1,0.02,0.0,0.0,0.0,0.0,2638.722,0.0,XAUUSDm,,
1652505551,1727695630,1727695630485,1727695630,1727695630486,0,0,0,0,4,0,1652505551,0,1,0.02,0.0,0.0,0.0,0.0,2638.184,0.0,XAUUSDm,,
1652585240,1727697495,1727697495030,1727697495,1727697495031,0,1,0,0,4,0,1652497270,0,1,0.02,0.0,0.0,0.0,0.0,2641.749,0.0,XAUUSDm,,
1652585370,1727697498,1727697498255,1727697498,1727697498255,0,1,0,0,4,0,1652500866,0,1,0.02,0.0,0.0,0.0,0.0,2641.727,0.0,XAUUSDm,,
1652585610,1727697502,1727697502490,1727697502,1727697502491,0,1,0,0,4,0,1652501344,0,1,0.02,0.0,0.0,0.0,0.0,2641.692,0.0,XAUUSDm,,
1652585902,1727697507,1727697507368,1727697507,1727697507369,0,1,0,0,4,0,1652505551,0,1,0.02,0.0,0.0,0.0,0.0,2641.659,0.0,XAUUSDm,,
1652586073,1727697512,1727697512393,1727697512,1727697512394,0,1,0,0,4,0,1652502873,0,1,0.02,0.0,0.0,0.0,0.0,2641.469,0.0,XAUUSDm,,
1652587840,1727697576,1727697576914,1727699470,1727699470567,0,2,0,2,2,0,0,0,1,0.02,0.02,2634.8,2633.4,0.0,2638.852,0.0,XAUUSDm,,
1652588112,1727697585,1727697585536,1727700058,1727700058014,0,2,0,2,4,0,1652588112,0,1,0.02,0.0,2635.8,2633.4,0.0,2635.8,0.0,XAUUSDm,,
1652588546,1727697597,1727697597280,1727698948,1727698948133,0,2,0,2,4,0,1652588546,0,1,0.02,0.0,2636.8,2633.4,0.0,2636.194,0.0,XAUUSDm,,
1652591202,1727697666,1727697666403,1727700058,1727700058016,0,2,0,2,4,0,1652591202,0,1,0.02,0.0,2635.8,2633.4,0.0,2635.8,0.0,XAUUSDm,,
1652592799,1727697720,1727697720085,1727698948,1727698948151,0,2,0,2,4,0,1652592799,0,1,0.02,0.0,2636.8,2633.4,0.0,2636.417,0.0,XAUUSDm,,
1652631419,1727698629,1727698629269,1727698629,1727698629270,0,0,0,0,4,0,1652631419,0,1,0.02,0.0,0.0,0.0,0.0,2642.419,0.0,XAUUSDm,,
1652631907,1727698635,1727698635469,1727698635,1727698635470,0,0,0,0,4,0,1652631907,0,1,0.02,0.0,0.0,0.0,0.0,2642.006,0.0,XAUUSDm,,
1652632571,1727698645,1727698645170,1727698645,1727698645171,0,0,0,0,4,0,1652632571,0,1,0.02,0.0,0.0,0.0,0.0,2641.875,0.0,XAUUSDm,,
1652633857,1727698659,1727698659589,1727698659,1727698659590,0,0,0,0,4,0,1652633857,0,1,0.02,0.0,0.0,0.0,0.0,2641.289,0.0,XAUUSDm,,
1652634661,1727698671,1727698671419,1727698671,1727698671420,0,0,0,0,4,0,1652634661,0,1,0.02,0.0,0.0,0.0,0.0,2641.216,0.0,XAUUSDm,,
1652675248,1727699175,1727699175490,1727699175,1727699175491,0,0,0,0,4,0,1652675248,0,1,0.02,0.0,0.0,0.0,0.0,2636.998,0.0,XAUUSDm,,
1652924709,1727703781,1727703781726,1727703781,1727703781727,0,0,0,0,4,0,1652924709,0,1,0.02,0.0,0.0,0.0,0.0,2635.028,0.0,XAUUSDm,,
1652935095,1727703870,1727703870579,1727703870,1727703870591,0,1,0,1,4,0,1652588112,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935100,1727703870,1727703870579,1727703870,1727703870616,0,1,0,1,4,0,1652588546,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935104,1727703870,1727703870580,1727703870,1727703870621,0,1,0,1,4,0,1652591202,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935109,1727703870,1727703870580,1727703870,1727703870640,0,1,0,1,4,0,1652592799,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935112,1727703870,1727703870580,1727703870,1727703870642,0,1,0,1,4,0,1652631419,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935115,1727703870,1727703870580,1727703870,1727703870643,0,1,0,1,4,0,1652631907,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935118,1727703870,1727703870581,1727703870,1727703870650,0,1,0,1,4,0,1652632571,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935123,1727703870,1727703870581,1727703870,1727703870649,0,1,0,1,4,0,1652633857,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935128,1727703870,1727703870581,1727703870,1727703870653,0,1,0,1,4,0,1652634661,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935133,1727703870,1727703870581,1727703870,1727703870652,0,1,0,1,4,0,1652675248,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
1652935136,1727703870,1727703870582,1727703870,1727703870654,0,1,0,1,4,0,1652924709,0,4,0.02,0.0,2633.4,0.0,0.0,2633.4,0.0,XAUUSDm,[sl 2633.400],
